symbol,currency,country,downMonthPercentage,industry,subsector,twoYear,sixMonth,threeMonth,oneYearRisk,twoYearRisk,sinceStartDateRisk,a_sinceStartDateRisk,a_oneYearRisk,a_twoYearRisk
CDTI,USD,United States,0.5663265306122449,Consumer Goods,Auto Parts,-0.9680477101371281,-0.8837088393619178,-0.8243454558820014,0.10175992275666541,0.08462535290921197,0.09247315122298666,1.2913707103835899,1.5665740982883238,-0.8212479654301192
CDW,USD,United States,0.2898550724637681,Technology,Computer Services,0.6991084242526943,0.08318851354326605,0.18439037008809747,0.017050242509940847,0.015191198189865399,0.015038819023574141,0.23734537152813598,0.26850748755417025,0.30349853250883796
CECE,USD,United States,0.467005076142132,Industrials,Industrial Machinery,-0.26975476829046047,-0.052030506532686545,0.10666663609800131,0.030788375697991387,0.032838327626281257,0.037604366993801895,0.5709583536752049,0.4769714653403912,-0.14545612651570694
CELC,USD,United States,0.4444444444444444,Health Care,Biotechnology,nan,-0.2708621257470877,-0.1258859383919944,0.03304832038516361,nan,0.03363134470105168,0.522709040641908,0.5087724253794221,nan
CELG,USD,United States,0.3869346733668342,Health Care,Biotechnology,-0.2770304239996782,-0.003240677951606689,0.39179282952773503,0.022883549122976087,0.021242253786769093,0.02365944449107915,0.3694191071772969,0.3581841998380116,-0.14972382369001913
CELGZ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CLDX,USD,United States,0.5303030303030303,Health Care,Biotechnology,-0.8958624331441997,-0.2181106094229428,0.7818752474367995,0.07198265387425978,0.05581137998861115,0.05109699569943369,0.7980567869080772,1.1267067508457844,-0.6772964721980866
APOP,USD,Israel,0.59375,Financials,Diversified REITs,-0.8136427741582809,-0.7959876116881213,-0.5375718759256424,0.05781763887961288,0.05170539813783096,0.06920893991941715,1.0712116782917163,0.8957070099911005,-0.5683088768092177
APOPW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CLRB,USD,United States,0.6612903225806451,Health Care,Pharmaceuticals,-0.8858578659014495,-0.2533336536430672,0.4451607104105782,0.05854167973091865,0.04933283595993241,0.09328690227688993,1.3372934739654956,0.8955155019193602,-0.6621507228088975
CLRBW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CLRBZ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CLLS,USD,France,0.5208333333333334,Health Care,Biotechnology,-0.23091500273153498,-0.3646352930515958,0.07687683705560476,0.03202570054706406,0.03398869718104385,0.035687592998510737,0.5646410418390659,0.5002574346367812,-0.12302508743495688
CBMG,USD,United States,0.5106382978723404,Financials,Specialty Finance,0.40905334805330273,-0.06666620678616436,-0.040770160173858,0.04267538198978568,0.05928925018030027,0.09762436939804599,1.4819389391320443,0.6528078165478298,0.18703552939804746
CLSN,USD,United States,0.592964824120603,Health Care,Medical Equipment,-0.44700439920186436,-0.2815887871119378,0.41134784852907974,0.04038056293020555,0.1535370906656188,0.07346766656287138,1.0997147859724925,0.6137314219195781,-0.2563632601880568
CELH,USD,United States,0.5578231292517006,Financials,Nonequity Investment Instruments,0.1360839122107796,0.11662565634241336,0.2968299641722415,0.03701722540477015,0.03842763207276083,0.2609776755718499,3.808159493183202,0.567463319974848,0.0658723714454652
CYAD,USD,Belgium,0.4666666666666667,Health Care,Biotechnology,-0.129321541258621,-0.20724818058614153,0.15638743705806352,0.04206543974796,0.042376595480304056,0.04443778635566497,0.6773596098089446,0.6557353099757467,-0.06689847350817235
CETX,USD,United States,0.6162790697674418,Industrials,Electronic Equipment,-0.8359302807994395,-0.6433573561745027,-0.1118080175612624,0.049132072778710255,0.041506480415158024,0.21533013729667536,2.6601434612534067,0.7435031753778448,-0.5949447948728958
CETXP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CETXW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CDEV,USD,United States,0.42857142857142855,Oil & Gas,Exploration & Production,-0.46614201990875553,-0.5917621264736593,-0.19056271059839025,0.03164308181412634,0.027664298227079855,0.024775186366769328,0.389096203675012,0.49529257367781704,-0.26934414387398187
CSFL,USD,United States,0.48743718592964824,Financials,Banks,0.03316319794841249,-0.15334480696944994,0.12363252236883814,0.016001593667129315,0.0146631681750174,0.02663136080047066,0.3978095581201671,0.2499528835053734,0.016446357634485542
CETV,USD,Romania,0.5025125628140703,Consumer Services,Broadcasting & Entertainment,0.2566666697786441,0.005333326139358709,0.3561155750656339,0.02258089983764417,0.023358394099742094,0.04031600671900976,0.6089252033219283,0.32251976008526145,0.12101144944137121
CFBK,USD,United States,0.5577889447236181,Financials,Banks,0.09080945216030364,-0.1654580665643155,0.10653562910082884,0.022268351354025166,0.02404812642320222,0.054842696970252396,0.7428843636501341,0.32954150629892265,0.04441823622546126
CENT,USD,United States,0.4271356783919598,Consumer Goods,Durable Household Products,-0.2780072999483825,-0.2721975379355342,-0.23860673227813772,0.021501663162775138,0.022185749227988272,0.028973229429258864,0.4495252475351139,0.337240409228044,-0.15029846413483672
CENTA,USD,United States,0.4413793103448276,Consumer Goods,Durable Household Products,-0.29908446874127653,-0.2836449574521457,-0.24031981820491913,0.021563547071267664,0.021963146500449608,0.033696227508408935,0.53038983379318,0.33889774399781675,-0.16279301767201948
CVCY,USD,United States,0.457286432160804,Financials,Banks,0.0978675142526011,-0.07969122122612439,0.04927127303955175,0.014257012197950891,0.01785625150571058,0.03736124407216029,0.507284674054158,0.21948391295164973,0.04779173228872202
CENX,USD,United States,0.46733668341708545,Basic Materials,Aluminum,-0.30593240896057633,-0.31578967607536323,0.12038285543729321,0.03974592020345668,0.04003505692248289,0.04591688856156883,0.7151527332869712,0.6208511207753186,-0.1668928093939991
CNBKA,USD,United States,0.45226130653266333,Financials,Banks,0.22780451632193066,0.004811759322402728,0.07015899238833011,0.014384846053816394,0.014182512868021703,0.021931128897364743,0.3316647101061394,0.2228490768167535,0.10806340807822479
CNTY,USD,United States,0.45226130653266333,Consumer Services,Gambling,0.17374024544477715,0.1863271258813212,0.19756435076882434,0.022569332660925506,0.02266367676511636,0.034515357915949035,0.5255409687234779,0.35109641977069994,0.0833929321556317
CRNT,USD,Israel,0.48743718592964824,Technology,Telecommunications Equipment,0.03779067236423071,0.059347204335432654,-0.05555558430540234,0.037045631295691266,0.03649246619689092,0.036140809079292145,0.5531078293874752,0.56668919061028,0.0187201148324454
CERC,USD,United States,0.475,Health Care,Biotechnology,5.976339574311279,0.18201283584086697,0.7089788172363986,0.0447948395963773,0.08759535036346729,0.08565065882022403,1.335531620980287,0.689607790057686,1.6412761261010327
CERCW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CERN,USD,United States,0.4120603015075377,Technology,Software,-0.01834856909118297,-0.11954659245370997,0.08142647170432551,0.016238595962345913,0.015257989331896458,0.02154606483101033,0.3366609636241872,0.25417423101671355,-0.009216758867603314
CERS,USD,United States,0.5125628140703518,Health Care,Biotechnology,0.4975610010155342,-0.14840500910377127,0.2110455266384217,0.028212673716620437,0.03659814157985956,0.043772091705859266,0.6722191452505697,0.43706886182581867,0.22374874913747478
KOOL,USD,United States,0.5577889447236181,Health Care,Medical Supplies,-0.9088928034252471,-0.12974526747724444,0.04795428061134687,0.07472507584581926,0.06176349424477726,0.05791275961922698,0.8823484516185137,1.1552216382491554,-0.6981603131217617
CEVA,USD,United States,0.5103092783505154,Financials,Specialty Finance,-0.2430297112866322,-0.07165208912937775,0.20823933420129648,0.029196321432664162,0.026608937834083628,0.030472568862237495,0.4768539336453455,0.4541881711562572,-0.12995960512550464
CSBR,USD,United States,0.5202312138728323,Health Care,Pharmaceuticals,2.053894688802312,-0.44762461892723554,0.23559524205356286,0.05820837896909751,0.048585841591760506,0.11804112841205547,1.7475653144809713,0.9111052456447981,0.7475396100810741
CYOU,USD,China,0.5378151260504201,Consumer Goods,Toys,-0.11775433483138127,0.3113635724381945,-0.053063529021244296,0.0298212280935056,0.02501046838977958,0.030191173650145137,0.47791833095398345,0.46294995458059823,-0.060720667123661975
BURG,USD,United States,0.6176470588235294,Financials,Investment Services,-0.506279794457088,-0.27822592217113845,0.38759719273669485,0.04177260387491241,0.056855835734304944,0.12516914306872493,1.4042695431464733,0.6457887842345925,-0.29734773497631706
CTHR,USD,United States,0.542713567839196,Consumer Goods,Clothing & Accessories,0.1224490040681652,0.2601672506340678,0.2941176427463337,0.03675570990644632,0.03562439427383976,0.046485830968349455,0.702470259452516,0.5513356485966948,0.05945693827930798
GTLS,USD,United States,0.4605263157894737,Oil & Gas,Oil Equipment & Services,1.7422870488931348,0.1574109732641422,0.39412586847352327,0.02319160541491562,0.021796500874987166,0.03563692059580735,0.5644081318136621,0.36448468931509653,0.655985220010473
CHTR,USD,United States,0.4144144144144144,Consumer Services,Broadcasting & Entertainment,0.09429820754939017,0.09251920298613038,0.24935981304989174,0.02098923275917398,0.0190311285466034,0.01759347579481349,0.2751085026163702,0.32987168608299683,0.046087093673079504
CHFN,USD,United States,0.47398843930635837,Financials,Banks,0.9773287592180393,0.2268729865691761,0.03147039512523011,0.015430377591537987,0.016220021290664834,0.025816136937212988,0.4451796322248603,0.23248207983446456,0.40617522351165025
CHKP,USD,Israel,0.40703517587939697,Technology,Software,0.21938460206390534,0.07130109083088253,0.22805646357934808,0.013202472379095023,0.013323161730616435,0.02007648655598589,0.3128022672647225,0.20707268801681375,0.1042574890232375
CHEK,USD,Israel,0.6875,Health Care,Medical Equipment,-0.8745624749247841,-0.2625002019335043,0.3720933326752394,0.11395617695273332,0.08616072459143297,0.0772627219613722,1.1729872074915737,1.7617197431765808,-0.6458283960066592
CHEKW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CHEKZ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CKPT,USD,United States,0.6666666666666666,Health Care,Biotechnology,-0.7704668801291352,-0.21118890133468157,0.5494508479430699,0.06305872297938092,0.06128012146227274,0.07591301218907545,1.0573162160706069,0.9829882085462897,-0.5209038511208166
CEMI,USD,United States,0.48044692737430167,Health Care,Medical Equipment,-0.011510941964467034,-0.49333341058489405,-0.06007062603020155,0.032448360932060306,0.028420668024009398,0.052862143694646216,0.8491314926459207,0.46685061671341116,-0.0057721297230031166
CHFC,USD,United States,0.4221105527638191,Financials,Banks,-0.15566814144702557,-0.24085767226998003,0.09877688036349969,0.016793577458281504,0.016055410577770757,0.021797801965813463,0.3396618734462843,0.2612467550249127,-0.08112467736206208
CCXI,USD,United States,0.5294117647058824,Health Care,Pharmaceuticals,0.5921999521493411,-0.03876602567625116,0.11365718821572678,0.04010190098996815,0.04147003143916592,0.0435866812171066,0.6896480035564753,0.626411718420279,0.2618240575251929
CHMG,USD,United States,0.47738693467336685,Financials,Banks,0.2678091534781965,0.07149229213560376,0.09369051358135289,0.017840222175086528,0.017557110430502062,0.02233746594735764,0.28258067110981044,0.2781015410301013,0.1259703164285444
CHKE,USD,United States,0.507537688442211,Consumer Goods,Clothing & Accessories,-0.9015233149113383,0.004728350146803028,0.4725696600449866,0.10289802797433417,0.08900321876829813,0.0383037222544302,0.5904798261919768,1.5874334601234887,-0.6861900494110141
CHFS,USD,United States,0.6666666666666666,Health Care,Medical Equipment,-0.9933111837240958,-0.7748454048960246,-0.45579188394146974,0.06739105900917881,0.17155315553803635,0.1179694409361952,1.8376066357785072,1.0374721662520556,-0.9182148162812835
CHMA,USD,United States,0.6590909090909091,Health Care,Biotechnology,2.7917168755646378,0.7027778405493882,0.9710618229866788,0.060200448417834014,0.05588956521389834,0.05628370663988923,0.8284760968583867,0.8806566378547174,0.9472331333367963
CSSE,USD,United States,0.5789473684210527,Consumer Services,Broadcasting & Entertainment,nan,-0.21764705766594925,0.06117009812091938,0.03246966961938,nan,0.037582493991638134,0.5791484023852503,0.4945632732871212,nan
CSSEP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PLCE,USD,United States,0.4723618090452261,Consumer Services,Apparel Retailers,-0.19811664732214265,-0.2747468543421759,0.02331009936024116,0.025655987680963586,0.024075180733596456,0.028614805881620783,0.4470049407905638,0.40321549680013735,-0.1045206017568816
CMRX,USD,United States,0.4788732394366197,Health Care,Biotechnology,-0.6775232104967075,-0.44215939075291827,-0.15564167321112932,0.034729275903242984,0.030048060232585633,0.04249807282821099,0.6687778933491135,0.5357771737707109,-0.43212960149054036
CADC,USD,China,0.5470085470085471,Industrials,Building Materials & Fixtures,-0.06626759630706534,-0.5952446754801001,-0.5012049590440641,0.08860462414483238,0.14802068177210329,0.09224642037322653,1.2943534430203079,1.308231597816934,-0.03370170046049725
CAAS,USD,China,0.5416666666666666,Consumer Goods,Auto Parts,-0.37190022810089535,-0.08215298730847848,0.3278689571142962,0.04918493700364664,0.036951825004753226,0.05013330174332549,0.7765259751919724,0.7475463226316955,-0.20747254186425523
CBPO,USD,China,0.4342105263157895,Health Care,Biotechnology,-0.1408702047805286,0.09987508025479508,0.1591358395700299,0.026674325910321935,0.025218356910137456,0.06029597843934506,0.8685313776298351,0.4183704543122492,-0.07310745217178949
CCCL,USD,China,0.5259259259259259,Industrials,Building Materials & Fixtures,-0.2649582391828397,0.19800085849594795,0.06536013945798562,0.11849355539650468,0.09057221118330544,0.05193028593797757,0.8432559320505355,1.8087256238101879,-0.1426542349686678
GLG,USD,China,0.582089552238806,Financials,Specialty Finance,-0.5138693338229792,-0.38734176520447144,0.4622401656016896,0.06356970636434771,0.0883966520538775,0.0816137294549478,1.1870528076568991,0.9786431900535073,-0.30276928769809575
CCRC,USD,China,0.3076923076923077,Industrials,Business Support Services,-0.20669577353453075,-0.2110952442375191,-0.1583399059804048,0.0558467014966819,0.04877251206794011,0.05506321393756432,0.871123215086848,0.8723533645298309,-0.10932372521467193
JRJC,USD,China,0.5953757225433526,Technology,Internet,-0.6666358416348624,-0.35922379647237684,0.4666671246954038,0.06757882910652914,0.05739325521213316,0.05091616721424741,0.7959047872715139,1.0271092790582643,-0.42262303616689245
HGSH,USD,China,0.5870967741935483,Financials,Real Estate Holding & Development,-0.34064858353559835,-0.11983741942942269,0.1160814578297937,0.05139745528199557,0.06525332207761943,0.1269999200928004,2.124081090242616,0.7828627152929295,-0.18799543322441736
CIFS,USD,China,0.6842105263157895,Financials,Consumer Finance,nan,-0.6876456538329874,1.9130435737718452,0.12317780263548055,nan,0.10208838659044847,1.5904795807054242,1.9042826165890372,nan
CJJD,USD,China,0.5426356589147286,Consumer Services,Drug Retailers,0.43903550487462806,0.6521743262415906,0.32999945182124785,0.03489944247918694,0.03147147327946864,0.09509244138087573,1.5227596633585976,0.5292762507730325,0.19959805971609845
CLDC,USD,China,0.5094339622641509,Financials,Specialty Finance,-0.7932434534467695,0.44169339786402073,0.3333323012227135,0.12042999847016765,0.09943944023184186,0.08536587367752917,1.1101095425209333,1.8539962605062952,-0.5452950994840384
CHNR,USD,Hong Kong,0.5477386934673367,Consumer Goods,Farming & Fishing,-0.22065779967075472,-0.07777831261368377,-0.01804260322628367,0.03875444198223805,0.04111754807788758,0.08122521106819261,1.2142591339452387,0.5761261987719173,-0.117196397645974
CREG,USD,China,0.5865921787709497,Industrials,Industrial Machinery,-0.31205019435818615,-0.14499926297503601,0.3439042393016108,0.0731153021766987,0.11238235502549883,0.10550090837956289,1.4940287563870553,1.1064352929282857,-0.17057260375496763
CNTF,ZAR,nan,0.5180722891566265,nan,nan,-0.40887895849225125,-0.505474285439098,0.04789997895962896,0.07316959831136383,0.06495194089729703,0.04978226386306245,0.7702129087501365,1.1144861179730998,-0.23115603565629206
CXDC,USD,China,0.48175182481751827,Consumer Goods,Auto Parts,-0.4964094209003258,-0.3277777449322766,0.3750000348932681,0.0464461474688889,0.03521544183927259,52.19867119458436,737.5749777355279,0.646919975926037,-0.29035883779217386
CCIH,USD,China,0.594059405940594,Industrials,Business Support Services,-0.326620739163766,0.0810811808223134,0.0644894412432851,0.04634789922077092,0.11063138368556645,0.06620454365011037,1.032567387757782,0.6905681452280287,-0.1794031069786859
CNET,USD,China,0.5811965811965812,Consumer Services,Media Agencies,0.4866818914284139,0.020231803559989256,0.3170658292076471,0.06341534421779825,0.3330851894317304,0.16487768313310255,2.5189680691653638,0.9596482934064755,0.21929565382167016
IMOS,USD,Taiwan (Republic of China),0.6,Technology,Semiconductors,-0.0107963506128789,0.02892063977945393,0.014845613977093997,0.022694816708895352,0.020718718766223644,0.020424918258774745,0.3204583044755104,0.3523182992884924,-0.005412824641740532
CDXC,USD,United States,0.5038759689922481,Basic Materials,Specialty Chemicals,0.2136763531723928,-0.0745918539094515,0.15743438486914468,0.04471568410309919,0.044080361693102664,0.7608250150930358,11.34584001910169,0.6840184374160604,0.10166980224221134
CHSCL,USD,United States,nan,Consumer Goods,Food Products,nan,nan,nan,nan,nan,nan,nan,nan,nan
CHSCM,USD,United States,nan,Consumer Goods,Food Products,nan,nan,nan,nan,nan,nan,nan,nan,nan
CHSCN,USD,United States,nan,Consumer Goods,Food Products,nan,nan,nan,nan,nan,nan,nan,nan,nan
CHSCO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CHSCP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CHDN,USD,United States,0.4271356783919598,Consumer Services,Gambling,0.7060821809654338,-0.056605904930984184,0.06747207391622483,0.018419422694838868,0.016052214490522333,0.021120303151406613,0.3294193786616138,0.2888973564661707,0.3061708084953645
CHUY,USD,United States,0.4375,Consumer Services,Restaurants & Bars,-0.2140242404072464,-0.13485688885865463,0.2801578141453781,0.0276341621387306,0.024309861719772077,0.02664819236417121,0.42061060053508276,0.4307739556398987,-0.11344726068171584
CDTX,USD,United States,0.574468085106383,Health Care,Biotechnology,-0.6500027938892118,-0.40454558210299285,0.11489320430452084,0.04058474828398849,0.04079384508272695,0.03780995288948766,0.5817612100582328,0.6074168928285862,-0.4083943829621052
CMCT,USD,United States,0.49246231155778897,Financials,Mortgage REITs,0.3835297056241007,0.3187123031445424,0.20719469986611017,0.02535358472861458,0.025591832498687104,0.023141864115433237,0.3507288813157187,0.37690813356654895,0.1762353954987499
CMCTP,USD,United States,nan,Financials,Mortgage REITs,nan,nan,nan,nan,nan,nan,nan,nan,nan
CMPR,USD,United States,0.4409937888198758,Industrials,Business Support Services,-0.08292104450718328,-0.4438182580001577,-0.2653258767891847,0.02655934825200909,0.024114804748545254,0.027923490530813076,0.47056492331654365,0.4165671002066637,-0.04235760563098678
CINF,USD,United States,0.4020100502512563,Financials,Property & Casualty Insurance,0.2585144860457727,0.12219299400194032,0.10569672949770552,0.012386459782703843,0.011914377152455625,0.016507195937706474,0.25759027017552255,0.1942740305427897,0.12183532037718114
CIDM,USD,United States,0.5815217391304348,Technology,Computer Services,0.48148148547579556,0.7241394240241504,2.5081564346579754,0.06271034586431634,0.05223595989627197,0.05185771344524509,0.7947133650890594,0.9592838317989049,0.21716124054120112
CTAS,USD,United States,0.3969849246231156,Industrials,Business Support Services,0.6293635646610217,0.019342716562955973,0.18685634405936546,0.014418251511153822,0.01370524956153979,0.016119473592304968,0.2515099864858616,0.2256813334694031,0.2764652618308976
CRUS,USD,United States,0.47738693467336685,Technology,Semiconductors,-0.29204118107733756,0.10155435699799213,0.28149528778171085,0.024874799422929597,0.022580756566287833,0.0374727184204428,0.5822370335934848,0.3917287330412242,-0.15859711260142295
CSCO,USD,United States,0.41708542713567837,Technology,Telecommunications Equipment,0.6659242052044771,0.11045648164378657,0.23834986549102438,0.015221656680091213,0.014165615641118645,0.01962473320575146,0.30528809899712905,0.2392271128559254,0.2907068626161702
CTRN,USD,United States,0.45180722891566266,Consumer Services,Apparel Retailers,0.11928143290662396,-0.33898977110958567,-0.07105263654069165,0.024604906683986703,0.024709034655576806,0.03422842653144682,0.542159128517295,0.38276252006760253,0.0579609789149238
CTXR,USD,United States,0.5576923076923077,Health Care,Pharmaceuticals,-0.8157985089296391,-0.10526374555130856,0.47115430326114965,0.061864294360144984,0.06383348471158838,0.09585117520390186,1.2218793693639758,0.9563987814119178,-0.5708129882319819
CTXRW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CZNC,USD,United States,0.4472361809045226,Financials,Banks,0.2722814792728909,0.041445552566985074,0.01943768889022622,0.015187129283118514,0.014799963421488344,0.024656801767400847,0.3696055593627634,0.23771617422091454,0.1279545554998618
CZWI,USD,United States,0.46368715083798884,Financials,Banks,-0.08997272792892747,-0.1212853682063321,0.12862442831702686,0.018671916355985294,0.01578747519266731,0.02490400268509093,0.330570114700274,0.26339979426828963,-0.04604650424086576
CZFC,USD,United States,0.457286432160804,Financials,Banks,0.3983024148248172,-0.05679588838306085,0.15205616229669033,0.023946519769558285,0.020349934866687826,0.03929497885754549,0.43073721713722996,0.2913219863706294,0.1824983783603331
CIZN,USD,United States,0.4723618090452261,Financials,Banks,0.018651853502328015,-0.05867858044850212,0.040577405961323074,0.02257172917127529,0.021077149933989653,0.027269945631862247,0.3419628597478628,0.2791968705780102,0.009282841180968449
CTXS,USD,United States,0.4271356783919598,Technology,Software,0.20789675978142266,-0.09657677501351232,-0.021499793840072348,0.011060163235348485,0.011598950326130182,0.02378721699658901,0.37132570752882094,0.17382410956412492,0.09904356591602981
CHCO,USD,United States,0.45226130653266333,Financials,Banks,0.270223516933761,-0.010560601690598291,0.11609743446816072,0.013556631470981925,0.014127325868292503,0.020394481633111503,0.31821236410466164,0.21262745632359975,0.12704193219851456
CIVB,USD,United States,0.4824120603015075,Financials,Banks,0.01875429585678899,-0.12755640923844483,0.20188741095227553,0.017420618429318815,0.016712874240609955,0.02752265825010606,0.40318583754176485,0.2710012233243629,0.009333589977460921
CIVBP,USD,United States,nan,Financials,Banks,nan,nan,nan,nan,nan,nan,nan,nan,nan
CLAR,USD,United States,0.4897959183673469,Technology,Software,1.2460809971060574,0.10564289226877903,0.20433696138322305,0.021673114485230887,0.022856606737526566,0.027003847609017598,0.4112863219210981,0.3229221328908307,0.49869309636965276
CLNE,USD,United States,0.5070422535211268,Consumer Services,Specialty Retailers,0.3181814388921805,0.22692276817696527,0.8546505881505282,0.043792834165249664,0.03664577913296556,0.040516096499553914,0.635484806524421,0.6713314354273071,0.14812082939566107
CACG,USD,nan,0.21739130434782608,nan,nan,nan,-0.04373592492872965,0.022491827610799296,0.050254762869458,nan,0.041154885676495195,0.1425824632705882,0.1740876052244543,nan
YLDE,USD,nan,0.21739130434782608,nan,nan,nan,0.003057856116180866,0.01871606401663004,0.0397105460017054,nan,0.03202766400594062,0.11096090176671011,0.13756136654250978,nan
LRGE,USD,nan,0.21739130434782608,nan,nan,nan,-0.02526475093002742,0.03335918317824761,0.04984181294677708,nan,0.04016022625794412,0.13913643280103202,0.1726571047303243,nan
CLFD,USD,United States,0.5125628140703518,Technology,Telecommunications Equipment,-0.13592790595915924,0.07286264564632478,0.4546372069235452,0.028485586942069294,0.026898749952390718,0.045845507503253995,0.6936739788491386,0.43481361360951654,-0.0704452172997867
CLRO,USD,United States,0.5678391959798995,Technology,Telecommunications Equipment,-0.7939103517877779,-0.045454210760475455,0.6799999226212898,0.05579170958764071,0.04433955779202157,0.03986821376714412,0.5795985407669889,0.8368756438146107,-0.5460290227203703
CLSD,USD,United States,0.5757575757575758,Health Care,Biotechnology,-0.8046642183918161,-0.7772359054959347,0.2803741354264275,0.06497241270516346,0.05605078886241527,0.057138865935680586,0.8934845476603794,1.002345564278987,-0.5580319224104711
CLIR,USD,United States,0.5421686746987951,Industrials,Industrial Machinery,-0.748090845441167,-0.418813160861128,-0.08833431572968195,0.04894395950083025,0.05177085413883594,0.04666028647928702,0.7225059383350855,0.7126348071650789,-0.49809447646112426
CLIRW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CMTA,USD,Canada,0.5882352941176471,Health Care,Biotechnology,nan,1.3300447464651555,1.2091831343937536,0.07296446855232641,nan,0.06372403710908753,0.9916618526046622,1.13036068627214,nan
CBLI,USD,United States,0.5526315789473685,Technology,Telecommunications Equipment,0.1302529282315709,-0.13930400915168104,0.7128702691675957,0.06149008679010253,0.11139778714686357,0.24748932692184267,4.199397876032272,0.9446286373677354,0.06313354204990218
CLVS,USD,United States,0.5,Health Care,Biotechnology,-0.6754260297518809,-0.19816116452043483,0.31124689291416485,0.047904540483926596,0.045299568969586146,0.05201538821819384,0.8237668605367258,0.7498246626706538,-0.4302860627928091
CLPS,USD,China,0.6,nan,nan,nan,-0.463712187866363,1.7261908407057538,nan,nan,0.11514265933638235,1.729242545773223,nan,nan
CMFN,USD,United States,0.5245901639344263,Financials,Asset Managers,-0.06109628109159291,-0.06011411268841667,0.25167162547085853,0.01881874467826073,0.017182862336703904,0.019836083790380512,0.30447148688983,0.28228117017391097,-0.031029557257597706
CMFNL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CMSS,USD,Hong Kong,0.25,nan,nan,nan,0.0248015909508226,0.022772039954368994,0.012922062160283698,nan,0.010995558492669446,0.122483556443321,0.14214268376312067,nan
CMSSR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CMSSU,USD,Hong Kong,0.35294117647058826,nan,nan,nan,-0.036363514818631634,-0.004694583866579047,0.01237587826403114,nan,0.008908440478165257,0.07873410551577151,0.09178196965818784,nan
CMSSW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CME,USD,United States,0.42783505154639173,Financials,Investment Services,0.46418047137468843,-0.018555978721159258,-0.12362484881190815,0.011690447912040283,0.011328829600536003,0.022268849513361166,0.3518022058010575,0.18335751090832153,0.21003325217726498
CCNE,USD,United States,0.4321608040201005,Financials,Banks,0.11305593401144132,-0.11861020997542372,0.1012466204428594,0.014920103219823651,0.016653319688517756,0.021644544069633762,0.32319211851854934,0.23353655521587421,0.055014660567066054
CCB,USD,United States,0.5,Financials,Banks,nan,-0.014629266851389646,-0.00045208839943914643,nan,nan,0.023982405511105812,0.34964192437105557,nan,nan
CWAY,USD,United States,0.3508771929824561,Financials,Banks,1.1314140627759812,0.030717793372621552,0.019494894505630588,0.017399244208595795,0.013631517951082256,0.011981591878722905,0.16984335096153752,0.22417358015394862,0.4599363214798038
COBZ,USD,United States,0.43523316062176165,Financials,Banks,0.7223827897789838,0.14025886136667437,0.0353798310881425,0.012732649193344674,0.014733728410971415,0.02735194965029967,0.42189102424823505,0.1992974839098359,0.312395820543095
COKE,USD,United States,0.4623115577889447,Consumer Goods,Soft Drinks,0.4394842620777585,0.5457504963451207,0.5860787737366046,0.023888934601237033,0.021274252378305037,0.01904558801890578,0.2972720212515599,0.3762033183037872,0.19978508995476285
COCP,USD,United States,0.573170731707317,Health Care,Pharmaceuticals,-0.651323130145777,0.09171964192840559,-0.24186134905064302,0.06986195757674014,0.06279424091492125,0.11268230486057441,1.5577090299370406,1.0641056352718858,-0.4095113296140027
CODA,USD,United States,0.5172413793103449,Industrials,Electronic Equipment,1.298792201097562,0.7827532753970505,0.8470792810551836,0.06095378262022854,0.05082454953801692,0.2630070573755167,2.9806640327353717,0.9223981071091393,0.5161768370139288
CDXS,USD,United States,0.4766355140186916,Basic Materials,Specialty Chemicals,3.402173882767549,0.1807584350496634,0.21257507105771065,0.032015060892395725,0.03298315831140311,0.039377753181439545,0.6052852831094158,0.4907815900446903,1.0981358113257467
CODX,USD,United States,0.7,Health Care,Medical Equipment,nan,-0.558935750687932,-0.22147666901393537,0.12402579134873953,nan,0.100973680922135,1.561730259801343,1.8891045723744384,nan
